transaction_id,transaction_date,account_id,transaction_type,transaction_amount,transaction_currency
1049573,12.02.2025,2038,deposit,"3012,64", CHF
1049574,24.01.2025,4689,withdrawal,"1699,89", CZK
1049575,01.01.2025,711,deposit,"4172,51", CZK
1049576,19.02.2025,2313,deposit,"1679,96", CZK
1049577,22.02.2025,781,deposit,"7574,30", HUF
1049578,06.02.2025,3558,transfer,"5536,66", CZK
1049579,05.01.2025,756,withdrawal,"441,96", JPY
1049580,05.02.2025,4188,withdrawal,"6952,85", CHF
1049581,01.01.2025,2732,withdrawal,"9177,98", ISK
1049582,31.01.2025,4718,deposit,"3141,23", GBP
1049583,18.02.2025,2596,transfer,"1613,55", HUF
1049584,12.02.2025,2590,deposit,"6522,02", PLN
1049585,15.02.2025,3051,deposit,"7877,06", SEK
1049586,02.02.2025,202,deposit,"3896,70", DKK
1049587,04.02.2025,4286,withdrawal,"4285,19", NOK
1049588,18.01.2025,3400,withdrawal,"8637,31", CHF
1049589,11.01.2025,4309,deposit,"7856,53", TRY
1049590,11.01.2025,43,transfer,"330,31", PLN
1049591,05.03.2025,2198,withdrawal,"8176,33", ISK
1049592,28.02.2025,3330,deposit,"4820,10", JPY
1049593,04.03.2025,2762,deposit,"8357,82", HUF
1049594,12.02.2025,1476,deposit,"6226,83", PLN
1049595,26.02.2025,3376,withdrawal,"3136,00", GBP
1049596,05.02.2025,3543,deposit,"7371,52", JPY
1049597,05.03.2025,2782,withdrawal,"647,86", DKK
1049598,26.02.2025,247,deposit,"7483,04", SEK
1049599,01.01.2025,1295,deposit,"2584,02", TRY
1049600,23.02.2025,1978,withdrawal,"461,13", RON
1049601,29.01.2025,4622,withdrawal,"9899,25", NOK
1049602,08.02.2025,1430,deposit,"1838,06", AUD
1049603,19.02.2025,1686,transfer,"9829,57", SEK
1049604,10.01.2025,3569,deposit,"1353,94", ISK
1049605,10.03.2025,377,deposit,"2206,57", NOK
1049606,25.02.2025,3283,deposit,"9303,55", BGN
1049607,25.01.2025,4879,withdrawal,"1168,94", SEK
1049608,27.02.2025,3713,transfer,"6348,46", HUF
1049609,17.02.2025,4594,withdrawal,"4068,30", TRY
1049610,19.01.2025,206,deposit,"6567,49", HUF
1049611,12.02.2025,3905,withdrawal,"7353,60", AUD
1049612,02.02.2025,1403,transfer,"4374,70", TRY
1049613,11.01.2025,1857,deposit,"2594,83", GBP
1049614,08.01.2025,4290,transfer,"7865,16", HUF
1049615,09.01.2025,4553,deposit,"6715,14", CZK
1049616,11.01.2025,899,withdrawal,"987,60", JPY
1049617,03.03.2025,1306,transfer,"6960,00", NOK
1049618,05.03.2025,3322,deposit,"101,42", NOK
1049619,01.01.2025,4581,deposit,"1874,40", CZK
1049620,21.01.2025,636,deposit,"560,85", ISK
1049621,26.01.2025,4359,deposit,"2830,51", BGN
1049622,21.01.2025,3238,transfer,"1518,76", TRY
1049623,21.02.2025,2489,withdrawal,"3691,90", SEK
1049624,19.02.2025,3087,deposit,"8161,34", GBP
1049625,13.01.2025,4218,withdrawal,"3221,74", PLN
1049626,06.02.2025,978,transfer,"1250,92", BGN
1049627,17.02.2025,1323,deposit,"9852,32", GBP
1049628,28.02.2025,2278,withdrawal,"9708,54", CHF
1049629,23.01.2025,4117,transfer,"7124,29", BGN
1049630,06.03.2025,2676,deposit,"9782,11", GBP
1049631,03.02.2025,2583,transfer,"2695,40", PLN
1049632,20.02.2025,3220,withdrawal,"9145,88", JPY
1049633,26.02.2025,1129,withdrawal,"6811,13", DKK
1049634,11.01.2025,3757,withdrawal,"5917,59", TRY
1049635,02.03.2025,1380,transfer,"3323,80", RON
1049636,06.02.2025,3452,withdrawal,"4680,29", GBP
1049637,17.02.2025,4180,transfer,"5612,30", HUF
1049638,14.02.2025,1353,transfer,"8025,97", RON
1049639,25.02.2025,209,deposit,"838,14", CHF
1049640,04.01.2025,2633,deposit,"1689,64", ISK
1049641,10.03.2025,1190,transfer,"1872,26", HUF
1049642,10.01.2025,4059,withdrawal,"283,83", DKK
1049643,18.02.2025,1723,withdrawal,"4339,76", SEK
1049644,03.01.2025,2265,withdrawal,"6039,84", CZK
1049645,16.02.2025,3309,transfer,"7780,92", DKK
1049646,26.01.2025,2618,withdrawal,"5290,44", CZK
1049647,06.01.2025,271,withdrawal,"2856,09", DKK
1049648,03.01.2025,1747,transfer,"7484,85", BGN
1049649,20.02.2025,3219,deposit,"8203,39", DKK
1049650,19.01.2025,2063,transfer,"3937,37", RON
1049651,02.03.2025,2699,withdrawal,"8239,93", NOK
1049652,17.01.2025,772,transfer,"2460,31", GBP
1049653,02.01.2025,1302,transfer,"2730,75", JPY
1049654,10.03.2025,4903,deposit,"5506,14", GBP
1049655,11.01.2025,1381,withdrawal,"1613,28", CHF
1049656,12.01.2025,2976,deposit,"1663,23", PLN
1049657,22.02.2025,589,transfer,"142,53", TRY
1049658,03.03.2025,1361,deposit,"7659,31", CHF
1049659,27.02.2025,3096,deposit,"6971,25", RON
1049660,17.02.2025,1421,transfer,"6905,96", SEK
1049661,27.02.2025,3078,transfer,"8046,05", SEK
1049662,26.01.2025,1968,withdrawal,"6654,57", GBP
1049663,10.01.2025,3728,withdrawal,"8209,76", ISK
1049664,10.02.2025,3030,withdrawal,"9744,11", CZK
1049665,21.01.2025,1112,withdrawal,"2209,23", SEK
1049666,26.02.2025,1381,withdrawal,"3095,50", BGN
1049667,18.02.2025,2342,deposit,"8782,18", RON
1049668,12.01.2025,1624,withdrawal,"3418,11", TRY
1049669,22.02.2025,3673,transfer,"1856,91", SEK
1049670,15.02.2025,4573,withdrawal,"5382,03", AUD
1049671,05.01.2025,3715,transfer,"5225,13", GBP
1049672,13.02.2025,1140,transfer,"4537,17", AUD
1049673,03.01.2025,3130,deposit,"8585,22", BGN
1049674,09.01.2025,3271,withdrawal,"4493,56", PLN
1049675,29.01.2025,1346,withdrawal,"8070,56", AUD
1049676,12.01.2025,774,deposit,"4160,59", NOK
1049677,27.02.2025,2157,withdrawal,"1307,05", CZK
1049678,08.02.2025,903,transfer,"3774,55", GBP
1049679,09.03.2025,2764,deposit,"7181,39", BGN
1049680,20.02.2025,1768,withdrawal,"2305,06", SEK
1049681,30.01.2025,1864,withdrawal,"1357,40", NOK
1049682,25.02.2025,1453,withdrawal,"9783,06", JPY
1049683,04.01.2025,4835,deposit,"9035,98", CHF
1049684,20.01.2025,2644,deposit,"2763,75", CHF
1049685,04.02.2025,4512,deposit,"8843,26", AUD
1049686,07.02.2025,824,transfer,"29,60", DKK
1049687,08.03.2025,3680,deposit,"6189,58", AUD
1049688,20.01.2025,376,withdrawal,"1025,01", GBP
1049689,09.02.2025,2458,withdrawal,"4521,44", DKK
1049690,15.01.2025,3805,transfer,"7515,14", NOK
1049691,01.03.2025,2865,withdrawal,"1922,11", HUF
1049692,28.01.2025,24,transfer,"8191,20", CHF
1049693,21.02.2025,4981,transfer,"6315,56", HUF
1049694,03.03.2025,4968,deposit,"3903,20", JPY
1049695,15.02.2025,779,withdrawal,"3575,49", NOK
1049696,13.02.2025,3319,transfer,"2579,10", TRY
1049697,03.01.2025,4960,transfer,"1968,10", JPY
1049698,21.01.2025,2629,transfer,"4370,84", BGN
1049699,16.01.2025,3622,deposit,"4973,47", CHF
1049700,19.02.2025,2606,withdrawal,"8949,50", NOK
1049701,01.01.2025,44,deposit,"3626,24", SEK
1049702,05.03.2025,713,withdrawal,"6057,04", DKK
1049703,17.02.2025,479,deposit,"8957,79", TRY
1049704,27.01.2025,4903,transfer,"1513,01", NOK
1049705,15.02.2025,3955,deposit,"4278,56", JPY
1049706,09.03.2025,2991,withdrawal,"8849,77", BGN
1049707,27.01.2025,1441,deposit,"1044,84", SEK
1049708,23.01.2025,3562,withdrawal,"5962,48", JPY
1049709,03.03.2025,4684,transfer,"4955,74", DKK
1049710,07.03.2025,983,deposit,"9362,57", DKK
1049711,26.02.2025,4759,withdrawal,"6482,42", ISK
1049712,15.02.2025,1579,withdrawal,"1163,24", DKK
1049713,23.01.2025,4207,deposit,"1532,18", NOK
1049714,04.02.2025,1495,transfer,"2506,01", SEK
1049715,13.02.2025,782,withdrawal,"6025,10", NOK
1049716,04.01.2025,1495,deposit,"8842,36", AUD
1049717,06.02.2025,1293,withdrawal,"430,60", ISK
1049718,11.01.2025,2735,withdrawal,"6808,99", SEK
1049719,01.03.2025,1483,deposit,"2713,91", CHF
1049720,24.01.2025,4570,transfer,"4178,15", DKK
1049721,01.02.2025,4136,deposit,"5973,76", JPY
1049722,15.01.2025,1582,transfer,"7193,58", AUD
1049723,28.02.2025,962,transfer,"2836,36", GBP
1049724,02.03.2025,1168,transfer,"7657,36", RON
1049725,11.01.2025,202,deposit,"8492,94", PLN
1049726,27.02.2025,112,withdrawal,"8644,25", TRY
1049727,23.01.2025,1153,transfer,"3318,56", SEK
1049728,21.01.2025,4540,withdrawal,"3415,11", CZK
1049729,03.03.2025,1570,transfer,"7121,62", NOK
1049730,08.02.2025,1449,withdrawal,"1741,82", NOK
1049731,28.01.2025,1234,transfer,"5798,57", BGN
1049732,08.01.2025,2532,deposit,"9856,49", TRY
1049733,28.01.2025,3683,withdrawal,"2655,85", DKK
1049734,26.01.2025,1124,deposit,"7197,88", TRY
1049735,14.02.2025,3653,transfer,"116,05", TRY
1049736,28.02.2025,1754,withdrawal,"990,66", DKK
1049737,13.02.2025,2344,withdrawal,"5461,81", CZK
1049738,19.02.2025,3981,deposit,"7936,21", PLN
1049739,23.02.2025,1938,deposit,"1874,26", RON
1049740,27.02.2025,3014,transfer,"5870,47", PLN
1049741,23.02.2025,2019,transfer,"8284,37", JPY
1049742,30.01.2025,3333,withdrawal,"808,00", SEK
1049743,04.02.2025,4608,withdrawal,"7372,84", GBP
1049744,28.02.2025,4473,withdrawal,"8536,36", CZK
1049745,22.02.2025,3296,withdrawal,"7601,99", HUF
1049746,06.02.2025,1860,transfer,"5750,68", HUF
1049747,07.01.2025,421,withdrawal,"8321,09", SEK
1049748,11.01.2025,2954,transfer,"5460,70", PLN
1049749,08.03.2025,4819,withdrawal,"8796,22", GBP
1049750,10.02.2025,428,transfer,"7167,89", SEK
1049751,15.02.2025,4194,transfer,"5007,93", TRY
1049752,20.01.2025,1316,transfer,"6298,52", CZK
1049753,19.02.2025,2221,withdrawal,"4664,86", DKK
1049754,26.01.2025,1148,deposit,"5073,76", CHF
1049755,15.01.2025,1453,transfer,"2358,04", HUF
1049756,05.01.2025,2553,withdrawal,"6160,33", CZK
1049757,20.02.2025,3172,deposit,"4691,20", BGN
1049758,17.01.2025,2874,withdrawal,"5871,12", JPY
1049759,21.01.2025,4570,transfer,"4764,03", HUF
1049760,26.02.2025,859,withdrawal,"6431,59", AUD
1049761,21.01.2025,1754,withdrawal,"8553,08", BGN
1049762,10.01.2025,2386,transfer,"6307,64", ISK
1049763,13.01.2025,900,transfer,"6924,20", SEK
1049764,09.02.2025,4649,deposit,"5978,03", RON
1049765,28.01.2025,2038,deposit,"7114,34", JPY
1049766,14.02.2025,1907,transfer,"7907,43", HUF
1049767,17.01.2025,4683,transfer,"2602,51", GBP
1049768,09.01.2025,3050,transfer,"4892,82", DKK
1049769,11.02.2025,922,transfer,"6021,07", NOK
1049770,10.01.2025,4101,withdrawal,"4779,66", AUD
1049771,30.01.2025,2058,transfer,"7583,09", ISK
1049772,06.01.2025,2905,transfer,"6103,82", GBP
1049773,07.03.2025,2308,withdrawal,"9642,81", NOK
1049774,17.01.2025,318,deposit,"1596,35", RON
1049775,08.01.2025,75,transfer,"3859,64", TRY
1049776,07.03.2025,4695,transfer,"691,64", HUF
1049777,10.03.2025,2491,withdrawal,"4128,67", TRY
1049778,04.03.2025,790,deposit,"9315,61", TRY
1049779,06.03.2025,3285,deposit,"643,92", TRY
1049780,12.02.2025,1286,transfer,"9445,50", JPY
1049781,06.02.2025,4302,deposit,"281,33", CHF
1049782,25.01.2025,2394,withdrawal,"7383,90", DKK
1049783,05.02.2025,934,withdrawal,"1580,11", TRY
1049784,16.01.2025,2977,deposit,"4926,99", ISK
1049785,04.02.2025,1369,deposit,"4922,11", CZK
1049786,03.03.2025,628,deposit,"9691,63", AUD
1049787,21.01.2025,853,withdrawal,"6975,29", TRY
1049788,19.02.2025,1439,transfer,"4410,87", ISK
1049789,10.01.2025,4862,transfer,"1915,67", CZK
1049790,23.01.2025,3207,deposit,"4903,75", AUD
1049791,11.01.2025,2123,withdrawal,"8922,43", CHF
1049792,29.01.2025,851,withdrawal,"8908,05", DKK
1049793,20.01.2025,871,transfer,"3045,12", NOK
1049794,03.03.2025,508,withdrawal,"2404,95", AUD
1049795,03.03.2025,3465,deposit,"7034,69", DKK
1049796,05.03.2025,4039,deposit,"3267,52", NOK
1049797,17.02.2025,2964,transfer,"1476,86", RON
1049798,29.01.2025,4983,deposit,"4310,83", AUD
1049799,13.02.2025,2510,withdrawal,"9242,19", ISK
1049800,19.02.2025,787,deposit,"7360,62", SEK
1049801,12.02.2025,1404,deposit,"9370,58", CHF
1049802,09.02.2025,3247,transfer,"7505,18", HUF
1049803,17.01.2025,2962,deposit,"3512,42", NOK
1049804,14.02.2025,1317,deposit,"9859,44", PLN
1049805,15.02.2025,1297,transfer,"4694,29", CHF
1049806,25.02.2025,1946,withdrawal,"273,49", RON
1049807,16.02.2025,3279,transfer,"1334,17", BGN
1049808,26.01.2025,3663,transfer,"6212,31", RON
1049809,25.02.2025,3551,deposit,"1071,45", TRY
1049810,27.02.2025,3689,withdrawal,"7090,25", GBP
1049811,09.01.2025,1018,withdrawal,"3732,19", CHF
1049812,19.01.2025,4981,transfer,"4013,24", HUF
1049813,29.01.2025,11,withdrawal,"417,55", HUF
1049814,24.01.2025,2121,deposit,"7502,58", CZK
1049815,07.02.2025,3467,withdrawal,"3763,45", DKK
1049816,13.02.2025,688,transfer,"2727,06", GBP
1049817,24.02.2025,4984,transfer,"2409,60", BGN
1049818,20.02.2025,4754,deposit,"5980,93", CHF
1049819,01.03.2025,505,transfer,"779,49", BGN
1049820,09.03.2025,48,transfer,"1946,63", AUD
1049821,09.02.2025,1609,transfer,"3849,23", HUF
1049822,07.02.2025,1286,withdrawal,"407,82", JPY
1049823,14.02.2025,2753,deposit,"6683,61", PLN
1049824,24.02.2025,49,deposit,"6862,10", NOK
1049825,15.01.2025,2500,transfer,"2671,24", HUF
1049826,04.01.2025,4213,withdrawal,"1136,04", PLN
1049827,23.02.2025,4337,withdrawal,"5934,25", HUF
1049828,11.02.2025,773,transfer,"7482,65", RON
1049829,26.02.2025,1785,withdrawal,"3296,87", CHF
1049830,16.01.2025,341,transfer,"6786,14", BGN
1049831,08.03.2025,453,transfer,"1434,26", AUD
1049832,08.03.2025,4710,transfer,"3381,33", NOK
1049833,14.02.2025,4471,deposit,"6892,04", PLN
1049834,15.01.2025,2824,deposit,"973,04", DKK
1049835,09.01.2025,1877,withdrawal,"8554,17", CZK
1049836,15.02.2025,2828,withdrawal,"4208,81", PLN
1049837,25.01.2025,3354,transfer,"7478,17", TRY
1049838,25.01.2025,3952,transfer,"9817,63", TRY
1049839,09.02.2025,3413,withdrawal,"4258,83", RON
1049840,20.02.2025,3474,transfer,"2537,68", CZK
1049841,27.01.2025,681,transfer,"8790,58", GBP
1049842,09.01.2025,3656,withdrawal,"4453,75", DKK
1049843,01.03.2025,3090,deposit,"9950,93", PLN
1049844,04.01.2025,4400,withdrawal,"9779,36", AUD
1049845,02.01.2025,1742,withdrawal,"5582,99", NOK
1049846,15.01.2025,1611,withdrawal,"8794,79", NOK
1049847,27.02.2025,1729,transfer,"2794,57", TRY
1049848,07.01.2025,2444,transfer,"6383,06", PLN
1049849,10.02.2025,1188,transfer,"1279,64", SEK
1049850,25.02.2025,511,deposit,"8213,59", GBP
1049851,10.01.2025,2585,withdrawal,"3790,51", DKK
1049852,12.01.2025,3009,withdrawal,"5585,61", ISK
1049853,24.01.2025,2563,transfer,"6049,26", SEK
1049854,03.02.2025,691,withdrawal,"7269,74", CZK
1049855,14.01.2025,3503,transfer,"7935,31", AUD
1049856,25.02.2025,504,withdrawal,"4310,63", GBP
1049857,10.03.2025,568,withdrawal,"6721,05", TRY
1049858,05.03.2025,2993,withdrawal,"2257,49", PLN
1049859,02.03.2025,1088,withdrawal,"1164,98", RON
1049860,04.03.2025,2243,deposit,"1361,58", CHF
1049861,08.01.2025,1911,transfer,"1926,26", BGN
1049862,01.02.2025,3367,withdrawal,"7395,65", CZK
1049863,22.01.2025,2178,withdrawal,"5757,77", CHF
1049864,24.02.2025,2452,transfer,"9321,56", CZK
1049865,01.03.2025,192,transfer,"885,41", HUF
1049866,06.02.2025,2043,transfer,"8916,28", BGN
1049867,28.02.2025,2704,transfer,"5544,09", AUD
1049868,10.01.2025,2058,withdrawal,"4204,55", CZK
1049869,07.01.2025,686,transfer,"9967,92", JPY
1049870,12.02.2025,2789,deposit,"3962,32", GBP
1049871,01.03.2025,432,deposit,"7500,44", DKK
1049872,10.02.2025,1196,withdrawal,"1615,96", ISK
1049873,10.03.2025,2663,withdrawal,"543,79", DKK
1049874,16.01.2025,4113,withdrawal,"7503,27", DKK
1049875,16.02.2025,2179,withdrawal,"4282,95", AUD
1049876,14.02.2025,2550,withdrawal,"2197,32", BGN
1049877,20.02.2025,1779,transfer,"5628,93", BGN
1049878,20.02.2025,2373,transfer,"2140,52", HUF
1049879,13.02.2025,4274,transfer,"8411,20", GBP
1049880,27.02.2025,3878,withdrawal,"3596,91", JPY
1049881,21.01.2025,763,withdrawal,"3607,61", HUF
1049882,14.02.2025,3449,deposit,"3451,16", TRY
1049883,21.01.2025,4804,transfer,"8174,29", AUD
1049884,28.01.2025,1993,withdrawal,"1843,47", JPY
1049885,12.01.2025,1644,transfer,"4710,57", GBP
1049886,16.01.2025,3347,deposit,"6095,70", SEK
1049887,18.01.2025,878,transfer,"2755,88", BGN
1049888,01.01.2025,3215,withdrawal,"5949,49", PLN
1049889,20.02.2025,1041,withdrawal,"6358,79", HUF
1049890,10.02.2025,1511,withdrawal,"851,31", CHF
1049891,02.03.2025,4119,transfer,"7279,15", RON
1049892,31.01.2025,3791,deposit,"4878,19", GBP
1049893,13.02.2025,3983,deposit,"9264,05", PLN
1049894,18.01.2025,1352,deposit,"508,81", JPY
1049895,22.02.2025,1041,deposit,"3764,63", BGN
1049896,31.01.2025,4870,withdrawal,"4170,30", JPY
1049897,26.02.2025,2986,withdrawal,"3583,61", GBP
1049898,03.03.2025,2947,deposit,"3042,91", RON
1049899,08.03.2025,756,deposit,"6158,47", GBP
1049900,12.02.2025,1035,withdrawal,"3807,08", PLN
1049901,10.02.2025,1940,transfer,"3873,19", ISK
1049902,22.02.2025,2615,transfer,"1051,29", BGN
1049903,26.02.2025,2330,withdrawal,"4670,46", DKK
1049904,02.03.2025,2540,withdrawal,"7636,74", TRY
1049905,18.02.2025,1601,transfer,"3430,55", CZK
1049906,08.03.2025,1936,withdrawal,"6480,66", CZK
1049907,10.02.2025,2594,withdrawal,"2261,78", NOK
1049908,06.02.2025,633,transfer,"9194,49", BGN
1049909,27.01.2025,4339,deposit,"2265,43", CZK
1049910,25.02.2025,4536,withdrawal,"6093,40", AUD
1049911,21.02.2025,2849,deposit,"3526,77", NOK
1049912,26.02.2025,1962,deposit,"6737,38", JPY
1049913,12.02.2025,3520,deposit,"2691,37", PLN
1049914,25.02.2025,3987,transfer,"4613,68", HUF
1049915,09.02.2025,3937,deposit,"7260,94", HUF
1049916,01.03.2025,4091,transfer,"1036,99", PLN
1049917,28.01.2025,3721,transfer,"9458,76", CHF
1049918,16.01.2025,1478,transfer,"8356,80", DKK
1049919,10.02.2025,3851,withdrawal,"8123,49", TRY
1049920,04.03.2025,3242,transfer,"9701,43", DKK
1049921,10.01.2025,4687,transfer,"221,05", RON
1049922,15.02.2025,1635,withdrawal,"4761,34", BGN
1049923,22.02.2025,3556,transfer,"2531,34", HUF
1049924,19.02.2025,1731,deposit,"7258,79", GBP
1049925,26.02.2025,2664,transfer,"1995,65", CZK
1049926,30.01.2025,2032,deposit,"4372,46", GBP
1049927,27.01.2025,2700,deposit,"861,11", CZK
1049928,21.01.2025,3358,deposit,"164,55", DKK
1049929,04.02.2025,1510,withdrawal,"42,81", CHF
1049930,23.01.2025,4293,withdrawal,"8252,16", NOK
1049931,12.01.2025,4063,withdrawal,"1901,72", GBP
1049932,07.02.2025,3467,transfer,"4800,86", AUD
1049933,17.01.2025,4623,deposit,"6705,13", PLN
1049934,10.03.2025,276,deposit,"6081,36", HUF
1049935,23.02.2025,1482,transfer,"972,20", NOK
1049936,19.02.2025,1252,withdrawal,"1426,97", PLN
1049937,19.02.2025,3430,withdrawal,"9492,90", SEK
1049938,20.01.2025,66,deposit,"5496,36", SEK
1049939,17.01.2025,2961,transfer,"6582,17", GBP
1049940,12.02.2025,285,deposit,"3834,83", BGN
1049941,15.02.2025,2750,deposit,"5424,51", CZK
1049942,23.02.2025,2237,withdrawal,"5826,76", AUD
1049943,23.01.2025,2292,deposit,"1540,25", CZK
1049944,27.02.2025,313,transfer,"697,66", DKK
1049945,25.02.2025,729,deposit,"8262,46", DKK
1049946,01.01.2025,2037,withdrawal,"8466,64", SEK
1049947,22.02.2025,1677,withdrawal,"3122,24", BGN
1049948,30.01.2025,1847,withdrawal,"4340,92", DKK
1049949,25.01.2025,3181,deposit,"3140,70", TRY
1049950,03.01.2025,1863,withdrawal,"8323,41", DKK
1049951,16.02.2025,1066,transfer,"9587,29", AUD
1049952,07.02.2025,4945,withdrawal,"9329,37", RON
1049953,07.03.2025,2673,withdrawal,"5113,53", HUF
1049954,07.01.2025,2284,deposit,"3789,47", ISK
1049955,21.01.2025,4356,withdrawal,"3504,73", DKK
1049956,06.03.2025,3347,deposit,"1322,67", JPY
1049957,14.01.2025,2780,deposit,"8750,24", CZK
1049958,04.01.2025,1724,withdrawal,"9987,79", ISK
1049959,26.02.2025,1763,withdrawal,"8586,52", HUF
1049960,15.02.2025,779,deposit,"940,29", DKK
1049961,20.02.2025,3942,transfer,"2437,98", TRY
1049962,06.01.2025,1000,deposit,"7155,11", BGN
1049963,19.02.2025,332,transfer,"4075,96", GBP
1049964,11.02.2025,326,transfer,"8202,67", BGN
1049965,02.01.2025,18,transfer,"6749,72", AUD
1049966,05.03.2025,3301,deposit,"1617,96", JPY
1049967,08.01.2025,165,transfer,"3445,66", DKK
1049968,24.01.2025,1472,transfer,"8272,34", SEK
1049969,28.02.2025,493,deposit,"2002,81", TRY
1049970,23.01.2025,4400,withdrawal,"8477,07", CHF
1049971,05.02.2025,1537,withdrawal,"1327,76", AUD
1049972,02.03.2025,4380,transfer,"2699,66", ISK
1049973,07.02.2025,410,deposit,"2590,35", ISK
1049974,26.02.2025,973,transfer,"6409,35", NOK
1049975,30.01.2025,503,deposit,"3590,21", AUD
1049976,12.01.2025,2753,deposit,"328,86", PLN
1049977,23.01.2025,1201,deposit,"2184,74", RON
1049978,08.02.2025,1100,transfer,"3205,30", BGN
1049979,08.02.2025,1911,withdrawal,"1860,97", CZK
1049980,09.01.2025,1581,transfer,"6334,25", CHF
1049981,09.03.2025,3531,withdrawal,"4024,30", CHF
1049982,04.02.2025,2561,withdrawal,"7455,23", ISK
1049983,19.02.2025,3878,withdrawal,"6219,25", CZK
1049984,09.01.2025,746,withdrawal,"8238,94", SEK
1049985,27.02.2025,3806,withdrawal,"6125,86", DKK
1049986,28.01.2025,4791,withdrawal,"1526,85", GBP
1049987,06.01.2025,1846,deposit,"3905,89", ISK
1049988,26.01.2025,4186,deposit,"749,09", AUD
1049989,22.02.2025,2944,deposit,"1394,34", BGN
1049990,18.02.2025,2478,deposit,"1615,38", RON
1049991,20.02.2025,16,transfer,"7789,96", ISK
1049992,27.01.2025,3763,deposit,"6234,82", GBP
1049993,06.03.2025,1081,transfer,"9733,93", HUF
1049994,04.03.2025,4960,withdrawal,"984,19", DKK
1049995,04.03.2025,1335,transfer,"3849,31", HUF
1049996,20.02.2025,1187,transfer,"1896,21", CHF
1049997,03.02.2025,3328,deposit,"6850,47", AUD
1049998,03.01.2025,1768,transfer,"7317,90", BGN
1049999,17.02.2025,374,transfer,"9594,78", JPY
1050000,19.02.2025,3324,deposit,"7608,02", TRY
1050001,15.02.2025,4722,transfer,"4700,77", HUF
1050002,17.02.2025,4443,deposit,"3931,58", ISK
1050003,03.01.2025,1251,deposit,"5600,19", SEK
1050004,03.02.2025,3665,withdrawal,"7289,13", HUF
1050005,28.01.2025,294,transfer,"9222,34", CZK
1050006,10.01.2025,2728,transfer,"5075,72", AUD
1050007,16.02.2025,1213,transfer,"2161,12", PLN
1050008,27.02.2025,1159,deposit,"2446,33", NOK
1050009,06.03.2025,4526,deposit,"3263,05", AUD
1050010,22.02.2025,3790,transfer,"1705,84", DKK
1050011,27.01.2025,1516,withdrawal,"6825,42", GBP
1050012,22.01.2025,4126,deposit,"5387,57", NOK
1050013,02.01.2025,83,deposit,"8317,59", TRY
1050014,09.02.2025,1326,withdrawal,"8793,83", CZK
1050015,09.01.2025,2228,withdrawal,"290,22", ISK
1050016,27.02.2025,4087,withdrawal,"7939,08", CZK
