customer_id,loan_id,loan_amount,loant_type,interest_rate,loan_term,approval_rejection_date,loan_status
4144,4144,"36717,38",personal,"0,0274",24,3/22/2022,approved
4145,4145,"7953,69",personal,"0,0243",24,03.12.2022,closed
4146,4146,"21037,75",mortgage,"0,0084",12,3/31/2022,closed
4147,4147,"6706,81",auto,"0,0100",12,02.09.2022,rejected
4148,4148,"1121,54",mortgage,"0,0501",12,8/21/2021,approved
4149,4149,"31044,95",mortgage,"0,0288",12,8/26/2020,closed
4150,4150,"24568,11",mortgage,"0,0191",36,7/30/2022,rejected
4151,4151,"21415,18",personal,"0,0272",48,1/15/2020,rejected
4152,4152,"4854,32",auto,"0,0155",36,05.02.2020,rejected
4153,4153,"29822,04",mortgage,"0,0496",48,1/18/2021,rejected
4154,4154,"39220,05",auto,"0,0292",60,9/19/2020,approved
4155,4155,"4294,98",personal,"0,0047",48,10/17/2020,rejected
4156,4156,"21259,46",auto,"0,0394",36,10/22/2022,closed
4157,4157,"16266,27",mortgage,"0,0517",60,06.10.2020,approved
4158,4158,"44701,96",personal,"0,0196",60,05.06.2021,rejected
4159,4159,"13870,13",personal,"0,0316",60,12.04.2021,approved
4160,4160,"47269,75",personal,"0,0237",12,6/30/2021,approved
4161,4161,"41591,72",personal,"0,0333",36,09.01.2021,rejected
4162,4162,"5907,79",mortgage,"0,0194",12,8/31/2022,approved
4163,4163,"24551,25",mortgage,"0,0550",24,7/19/2022,rejected
4164,4164,"32801,07",auto,"0,0442",60,01.10.2022,rejected
4165,4165,"30060,52",personal,"0,0454",60,10/26/2020,closed
4166,4166,"34282,29",auto,"0,0072",60,8/21/2020,approved
4167,4167,"21889,02",personal,"0,0484",36,5/19/2021,approved
4168,4168,"45332,39",auto,"0,0266",60,6/27/2022,approved
4169,4169,"14247,68",auto,"0,0535",36,09.06.2022,approved
4170,4170,"5610,94",mortgage,"0,0362",24,8/30/2020,rejected
4171,4171,"48920,72",personal,"0,0406",24,05.07.2022,rejected
4172,4172,"32945,98",auto,"0,0168",24,9/16/2020,closed
4173,4173,"33300,68",auto,"0,0255",12,3/24/2020,rejected
4174,4174,"41058,81",personal,"0,0040",60,6/14/2021,rejected
4175,4175,"21650,63",auto,"0,0290",24,03.09.2022,approved
4176,4176,"19925,54",personal,"0,0261",48,12/23/2021,approved
4177,4177,"47508,11",auto,"0,0221",36,1/28/2022,rejected
4178,4178,"19952,29",mortgage,"0,0006",48,02.12.2020,closed
4179,4179,"4845,41",mortgage,"0,0420",24,03.04.2020,closed
4180,4180,"16083,65",auto,"0,0522",12,02.04.2022,closed
4181,4181,"43803,53",mortgage,"0,0432",12,02.08.2022,closed
4182,4182,"5653,04",auto,"0,0136",48,09.12.2022,approved
4183,4183,"36118,56",mortgage,"0,0093",24,12.02.2020,approved
4184,4184,"14053,66",mortgage,"0,0570",60,4/23/2022,closed
4185,4185,"37542,75",personal,"0,0511",36,12/24/2021,closed
4186,4186,"26213,17",personal,"0,0032",36,4/14/2022,rejected
4187,4187,"32192,21",mortgage,"0,0323",12,02.12.2020,approved
4188,4188,"12916,62",auto,"0,0177",48,6/15/2021,rejected
4189,4189,"9237,81",auto,"0,0030",24,6/18/2021,closed
4190,4190,"4102,12",personal,"0,0483",24,5/13/2021,closed
4191,4191,"41453,26",personal,"0,0363",60,7/27/2021,rejected
4192,4192,"35813,75",mortgage,"0,0054",60,03.12.2021,rejected
4193,4193,"15374,25",auto,"0,0184",24,11.12.2020,rejected
4194,4194,"42008,75",auto,"0,0431",24,7/18/2021,closed
4195,4195,"41851,14",mortgage,"0,0281",36,10.09.2022,approved
4196,4196,"7750,2",personal,"0,0083",48,6/15/2021,closed
4197,4197,"35970,68",auto,"0,0121",36,6/20/2021,rejected
4198,4198,"15321,81",mortgage,"0,0088",60,11/17/2022,closed
4199,4199,"23892,28",mortgage,"0,0588",12,06.11.2021,rejected
4200,4200,"22077,1",auto,"0,0165",24,08.04.2022,closed
4201,4201,30409,mortgage,"0,0112",24,10.09.2022,approved
4202,4202,"18009,47",mortgage,"0,0003",48,2/27/2022,approved
4203,4203,"4589,44",personal,"0,0304",60,08.05.2021,rejected
4204,4204,"33959,86",personal,"0,0170",24,4/23/2022,approved
4205,4205,"48067,98",personal,"0,0552",36,10.04.2022,closed
4206,4206,"33725,52",personal,"0,0514",48,12/27/2020,rejected
4207,4207,"27440,66",auto,"0,0566",24,4/29/2022,approved
4208,4208,"9017,46",personal,"0,0020",12,1/29/2021,rejected
4209,4209,"31633,71",auto,"0,0511",60,06.07.2022,rejected
4210,4210,"30943,26",auto,"0,0581",48,5/26/2021,closed
4211,4211,"31318,9",auto,"0,0080",36,01.06.2022,closed
4212,4212,"44723,34",auto,"0,0375",60,9/30/2020,rejected
4213,4213,"36099,68",auto,"0,0110",24,10.07.2021,rejected
4214,4214,"39386,59",personal,"0,0355",12,07.05.2020,rejected
4215,4215,"16353,61",auto,"0,0429",36,4/14/2021,rejected
4216,4216,"14248,38",auto,"0,0453",60,09.05.2021,approved
4217,4217,"11132,26",mortgage,"0,0336",24,12/15/2020,closed
4218,4218,"39140,17",personal,"0,0036",48,09.04.2020,closed
4219,4219,"35230,84",mortgage,"0,0292",24,8/14/2022,rejected
4220,4220,"17762,6",personal,"0,0573",48,03.05.2021,approved
4221,4221,"7914,2",personal,"0,0334",48,9/18/2022,rejected
4222,4222,"42486,7",auto,"0,0355",24,09.06.2022,closed
4223,4223,"19829,62",mortgage,"0,0423",12,08.08.2020,approved
4224,4224,"10297,71",mortgage,"0,0482",48,01.04.2021,approved
4225,4225,"8076,12",auto,"0,0074",48,09.08.2021,rejected
4226,4226,"46064,31",mortgage,"0,0174",24,7/30/2020,closed
4227,4227,7378,personal,"0,0594",48,6/26/2020,approved
4228,4228,18624,personal,"0,0324",36,5/24/2020,approved
4229,4229,"31977,38",personal,"0,0178",60,8/29/2022,closed
4230,4230,"20995,74",personal,"0,0096",24,8/30/2021,approved
4231,4231,"24395,56",auto,"0,0597",36,6/22/2021,approved
4232,4232,"40328,47",auto,"0,0090",48,12/17/2022,rejected
4233,4233,"49962,49",auto,"0,0097",48,08.04.2022,approved
4234,4234,"23893,67",mortgage,"0,0356",48,11/17/2021,approved
4235,4235,"19562,52",mortgage,"0,0542",60,12/16/2022,closed
4236,4236,"20931,38",mortgage,"0,0582",12,3/28/2022,closed
4237,4237,"19086,32",mortgage,"0,0095",24,12.11.2020,closed
4238,4238,"24214,8",auto,"0,0412",36,10.06.2020,approved
4239,4239,"17322,3",mortgage,"0,0243",12,11/19/2020,approved
4240,4240,"23668,21",mortgage,"0,0121",24,04.06.2021,rejected
4241,4241,"47327,4",mortgage,"0,0063",48,3/17/2020,closed
4242,4242,"15024,45",personal,"0,0094",48,02.10.2021,rejected
4243,4243,"32941,86",auto,"0,0327",36,2/19/2022,closed
4244,4244,"24859,75",auto,"0,0037",12,10/16/2022,closed
4245,4245,"36887,42",auto,"0,0498",48,05.08.2020,rejected
4246,4246,"24142,31",personal,"0,0096",60,09.06.2020,closed
4247,4247,"8866,57",auto,"0,0222",24,07.09.2020,closed
4248,4248,"43748,52",auto,"0,0124",36,1/27/2020,closed
4249,4249,"34112,59",auto,"0,0294",60,4/28/2022,approved
4250,4250,"26767,67",mortgage,"0,0141",36,1/27/2021,closed
4251,4251,"41723,1",mortgage,"0,0435",24,1/27/2020,approved
4252,4252,"48833,09",auto,"0,0422",12,12.11.2020,closed
4253,4253,"21060,57",personal,"0,0451",60,12.05.2022,closed
4254,4254,18300,mortgage,"0,0349",48,4/15/2022,approved
4255,4255,"37926,02",personal,"0,0018",36,8/24/2020,rejected
4256,4256,"23275,67",personal,"0,0099",12,11/29/2021,approved
4257,4257,"5202,67",personal,"0,0244",24,02.10.2022,approved
4258,4258,"18366,33",auto,"0,0176",48,7/18/2022,approved
4259,4259,"40622,97",mortgage,"0,0279",36,1/23/2021,approved
4260,4260,"35628,01",auto,"0,0366",12,10/15/2022,rejected
4261,4261,"43279,34",auto,"0,0464",24,11/21/2022,approved
4262,4262,"8184,7",mortgage,"0,0013",12,4/27/2022,rejected
4263,4263,"12952,16",personal,"0,0036",24,10/17/2020,closed
4264,4264,"11522,03",auto,"0,0319",48,2/14/2022,approved
4265,4265,"48595,31",personal,"0,0290",60,7/22/2021,closed
4266,4266,"9277,3",personal,"0,0151",36,10/19/2022,closed
4267,4267,"30298,57",personal,"0,0173",60,11.06.2021,rejected
4268,4268,"32012,77",mortgage,"0,0392",48,10/26/2021,closed
4269,4269,"31325,78",personal,"0,0015",60,12.03.2021,approved
4270,4270,"34891,49",mortgage,"0,0286",36,7/29/2021,rejected
4271,4271,"24712,16",mortgage,"0,0482",48,08.05.2020,approved
4272,4272,"5100,73",auto,"0,0583",36,6/19/2022,closed
4273,4273,"35360,57",personal,"0,0107",60,10/25/2021,closed
4274,4274,"14774,14",auto,"0,0101",12,12.07.2022,approved
4275,4275,"4717,72",auto,"0,0485",12,1/26/2022,closed
4276,4276,"9319,51",mortgage,"0,0016",36,7/14/2022,approved
4277,4277,"15073,76",auto,"0,0299",12,5/15/2021,closed
4278,4278,"22189,54",personal,"0,0515",36,12.03.2021,approved
4279,4279,"43204,85",personal,"0,0128",60,01.05.2022,closed
4280,4280,"27288,63",mortgage,"0,0455",24,11/23/2020,rejected
4281,4281,"24126,4",personal,"0,0170",48,5/29/2021,rejected
4282,4282,"10371,63",mortgage,"0,0310",60,6/25/2020,closed
4283,4283,"48003,87",mortgage,"0,0548",24,3/31/2020,approved
4284,4284,"45517,28",mortgage,"0,0442",60,6/30/2022,approved
4285,4285,"40987,78",personal,"0,0459",24,11.12.2022,approved
4286,4286,"16834,41",auto,"0,0387",36,1/20/2022,approved
4287,4287,"28519,75",mortgage,"0,0059",48,11/15/2022,closed
4288,4288,"20053,5",mortgage,"0,0455",36,4/24/2020,closed
4289,4289,"20742,79",auto,"0,0573",48,03.04.2022,rejected
4290,4290,"4534,44",mortgage,"0,0084",24,06.05.2022,closed
4291,4291,"7862,18",auto,"0,0509",12,12/15/2021,rejected
4292,4292,"48097,27",mortgage,"0,0565",12,07.09.2021,closed
4293,4293,"30894,11",auto,"0,0524",12,01.05.2021,closed
4294,4294,"1309,17",mortgage,"0,0342",12,10.04.2020,closed
4295,4295,"40650,11",mortgage,"0,0189",60,09.03.2021,rejected
4296,4296,"5265,04",mortgage,"0,0077",60,1/23/2021,rejected
4297,4297,"35699,63",mortgage,"0,0030",12,07.03.2022,closed
4298,4298,"31421,6",personal,"0,0327",36,4/15/2021,closed
4299,4299,"4084,61",personal,"0,0190",24,11.12.2020,approved
4300,4300,"27016,02",mortgage,"0,0584",12,12.07.2020,rejected
4301,4301,"3324,33",auto,"0,0135",36,11/18/2020,rejected
4302,4302,"4155,1",mortgage,"0,0487",36,12.12.2022,closed
4303,4303,"3507,76",auto,"0,0297",36,7/26/2021,rejected
4304,4304,"13516,62",auto,"0,0372",60,11/26/2020,closed
4305,4305,"40286,69",personal,"0,0455",48,2/18/2022,approved
4306,4306,"18760,28",auto,"0,0426",60,07.07.2021,closed
4307,4307,"32337,37",mortgage,"0,0261",12,10.01.2021,closed
4308,4308,"7117,6",personal,"0,0443",12,09.11.2022,approved
4309,4309,"46710,37",personal,"0,0380",12,8/19/2021,closed
4310,4310,"25707,8",personal,"0,0314",24,7/17/2020,rejected
4311,4311,"2205,15",mortgage,"0,0310",24,07.11.2020,closed
4312,4312,"27332,93",auto,"0,0507",48,10.05.2020,rejected
4313,4313,"10041,98",auto,"0,0534",60,9/22/2022,approved
4314,4314,10595,mortgage,"0,0180",36,11/20/2020,rejected
4315,4315,"30418,35",mortgage,"0,0358",60,07.05.2021,closed
4316,4316,"12092,79",personal,"0,0473",12,11.07.2020,approved
4317,4317,"11485,07",mortgage,"0,0054",48,12/28/2022,approved
4318,4318,"27507,03",auto,"0,0461",24,7/31/2021,rejected
4319,4319,"12537,51",mortgage,"0,0249",48,5/24/2021,rejected
4320,4320,"6415,12",auto,"0,0063",36,11.08.2021,rejected
4321,4321,"21004,59",mortgage,"0,0593",48,03.10.2020,approved
4322,4322,"3547,92",auto,"0,0268",48,05.12.2020,rejected
4323,4323,"45360,83",mortgage,"0,0118",48,01.09.2022,closed
4324,4324,"23125,33",mortgage,"0,0123",12,1/19/2022,approved
4325,4325,"1641,64",personal,"0,0123",36,05.09.2022,closed
4326,4326,"12007,95",personal,"0,0382",24,5/26/2021,rejected
4327,4327,"47933,07",mortgage,"0,0375",60,3/16/2020,rejected
4328,4328,"25323,15",auto,"0,0573",24,02.09.2020,rejected
4329,4329,"18585,59",auto,"0,0285",48,10.06.2020,rejected
4330,4330,"16440,46",mortgage,"0,0084",48,9/25/2021,approved
4331,4331,"21431,56",personal,"0,0007",60,3/15/2020,closed
4332,4332,"11376,46",auto,"0,0373",36,1/19/2022,rejected
4333,4333,"37707,23",personal,"0,0047",48,12.04.2020,rejected
4334,4334,"25906,95",personal,"0,0237",12,3/27/2021,approved
4335,4335,"37820,25",personal,"0,0408",12,04.10.2021,rejected
4336,4336,"13464,7",mortgage,"0,0371",24,9/27/2020,approved
4337,4337,"1071,17",auto,"0,0108",12,9/28/2022,closed
4338,4338,"48345,22",mortgage,"0,0192",24,12/18/2022,closed
4339,4339,"26091,24",personal,"0,0429",48,03.07.2022,approved
4340,4340,"4907,22",auto,"0,0055",12,1/21/2020,closed
4341,4341,"6083,81",auto,"0,0149",12,11.01.2022,rejected
4342,4342,"22299,23",mortgage,"0,0326",60,10/13/2022,closed
4343,4343,"35067,95",auto,"0,0145",24,06.03.2021,approved
4344,4344,"20435,45",auto,"0,0092",60,8/19/2021,closed
4345,4345,"41187,47",mortgage,"0,0175",36,2/28/2021,closed
4346,4346,"17123,91",personal,"0,0429",60,11/13/2022,closed
4347,4347,"3234,66",personal,"0,0460",12,7/20/2022,approved
4348,4348,"1406,27",auto,"0,0212",12,11.02.2022,closed
4349,4349,"43112,77",personal,"0,0322",36,06.02.2021,closed
4350,4350,"49238,65",personal,"0,0445",24,6/25/2022,rejected
4351,4351,"7507,14",mortgage,"0,0488",24,5/25/2021,closed
4352,4352,4040,personal,"0,0243",24,1/17/2020,rejected
4353,4353,"45805,97",mortgage,"0,0462",36,01.09.2020,closed
4354,4354,"5937,06",mortgage,"0,0277",48,11.12.2021,closed
4355,4355,"12191,81",personal,"0,0596",48,6/23/2022,approved
4356,4356,"40280,71",mortgage,"0,0193",36,1/21/2020,rejected
4357,4357,"49901,23",auto,"0,0143",60,12/14/2022,rejected
4358,4358,"24814,68",mortgage,"0,0563",36,02.04.2020,closed
4359,4359,"11327,77",mortgage,"0,0092",48,2/18/2022,rejected
4360,4360,"42538,18",mortgage,"0,0559",48,12.12.2021,approved
4361,4361,"20321,26",personal,"0,0563",60,2/16/2021,closed
4362,4362,"14359,47",mortgage,"0,0109",12,8/13/2022,closed
4363,4363,"25030,41",auto,"0,0416",12,07.03.2022,rejected
4364,4364,"42934,12",personal,"0,0205",12,11/15/2021,closed
4365,4365,"12417,04",personal,"0,0473",24,07.04.2021,approved
4366,4366,"21767,89",personal,"0,0064",48,2/28/2021,closed
4367,4367,"22767,94",auto,"0,0452",36,05.06.2022,closed
4368,4368,"41805,45",mortgage,"0,0157",60,07.05.2020,rejected
4369,4369,"34124,25",mortgage,"0,0300",48,3/27/2020,closed
4370,4370,"39243,84",auto,"0,0304",12,04.12.2022,closed
4371,4371,"34975,9",auto,"0,0540",60,09.12.2022,closed
4372,4372,"30041,12",personal,"0,0359",36,6/17/2020,rejected
4373,4373,"7488,05",auto,"0,0221",48,10.10.2022,approved
4374,4374,"41814,51",mortgage,"0,0099",36,12.04.2022,rejected
4375,4375,"30756,66",personal,"0,0306",48,05.01.2022,approved
4376,4376,"35357,41",auto,"0,0316",48,10.11.2022,closed
4377,4377,"39158,65",personal,"0,0110",12,9/25/2022,rejected
4378,4378,"16273,29",auto,"0,0227",60,10.02.2020,approved
4379,4379,"22428,41",mortgage,"0,0430",12,5/30/2020,rejected
4380,4380,"27523,24",auto,"0,0534",48,07.10.2020,approved
4381,4381,"17798,3",mortgage,"0,0215",12,09.06.2021,approved
4382,4382,"13668,3",auto,"0,0280",48,3/24/2021,approved
4383,4383,"39064,8",auto,"0,0046",12,01.08.2021,closed
4384,4384,"37932,87",personal,"0,0202",48,2/29/2020,rejected
4385,4385,"41758,17",mortgage,"0,0544",24,06.04.2020,rejected
4386,4386,"35138,05",auto,"0,0447",24,10.07.2022,rejected
4387,4387,"16274,64",auto,"0,0257",36,6/21/2021,approved
4388,4388,"17023,11",auto,"0,0460",48,9/23/2022,approved
4389,4389,"26861,91",personal,"0,0470",12,01.08.2021,rejected
4390,4390,"41944,18",mortgage,"0,0252",48,09.03.2022,rejected
4391,4391,"17968,37",personal,"0,0314",12,8/27/2021,approved
4392,4392,"38531,01",personal,"0,0389",36,10/22/2021,rejected
4393,4393,"15978,94",personal,"0,0143",48,02.04.2021,rejected
4394,4394,"17587,74",auto,"0,0323",36,7/22/2022,approved
4395,4395,"37865,93",personal,"0,0519",12,05.03.2021,approved
4396,4396,"34250,19",mortgage,"0,0417",60,11.10.2021,approved
4397,4397,"11203,19",mortgage,"0,0327",12,06.07.2020,closed
4398,4398,"41524,04",mortgage,"0,0001",36,5/15/2022,closed
4399,4399,"39445,91",mortgage,"0,0211",48,12.02.2021,closed
4400,4400,"40073,49",personal,"0,0286",48,10/13/2022,rejected
4401,4401,"24047,21",auto,"0,0542",36,6/21/2021,rejected
4402,4402,"17103,34",auto,"0,0591",48,3/29/2021,closed
4403,4403,"42639,31",auto,"0,0591",24,11.01.2022,rejected
4404,4404,"29822,44",mortgage,"0,0562",60,6/29/2022,rejected
4405,4405,"46617,99",mortgage,"0,0087",36,6/15/2022,approved
4406,4406,"13437,52",personal,"0,0430",60,3/21/2021,closed
4407,4407,"48805,7",mortgage,"0,0421",36,2/28/2020,rejected
4408,4408,"19581,68",personal,"0,0571",60,08.05.2020,approved
4409,4409,"19839,12",personal,"0,0469",12,11/26/2022,rejected
4410,4410,"12702,02",mortgage,"0,0304",36,12.06.2022,approved
4411,4411,"48286,24",auto,"0,0061",48,8/17/2022,rejected
4412,4412,2946,mortgage,"0,0142",60,07.01.2021,approved
4413,4413,"24194,52",mortgage,"0,0058",12,3/23/2020,approved
4414,4414,"18908,6",mortgage,"0,0067",12,4/29/2022,rejected
4415,4415,"8803,9",auto,"0,0343",12,8/17/2020,rejected
4416,4416,"35948,93",personal,"0,0392",48,11.06.2022,rejected
4417,4417,"45017,73",personal,"0,0011",12,10/31/2022,closed
4418,4418,"12934,89",personal,"0,0042",60,02.10.2022,closed
4419,4419,"25385,1",auto,"0,0394",48,8/14/2021,closed
4420,4420,"29332,48",auto,"0,0328",36,09.09.2022,closed
4421,4421,"20133,96",auto,"0,0307",48,12/30/2021,closed
4422,4422,"46155,37",personal,"0,0064",36,09.12.2021,approved
4423,4423,"23614,29",personal,"0,0420",36,05.08.2021,closed
4424,4424,"49156,23",auto,"0,0386",36,6/15/2020,rejected
4425,4425,"15465,05",personal,"0,0600",36,3/21/2020,approved
4426,4426,"4589,12",auto,"0,0258",48,4/19/2020,closed
4427,4427,"29173,4",personal,"0,0456",24,03.06.2021,rejected
4428,4428,"41343,66",mortgage,"0,0222",24,1/28/2020,closed
4429,4429,"20031,18",auto,"0,0121",12,6/15/2022,closed
4430,4430,"10069,84",mortgage,"0,0499",60,7/15/2021,rejected
4431,4431,"37173,76",auto,"0,0559",60,01.03.2022,approved
4432,4432,"14273,37",personal,"0,0569",60,11/28/2020,closed
4433,4433,"38717,15",mortgage,"0,0127",12,11/20/2021,approved
4434,4434,"13853,75",personal,"0,0406",60,11/23/2021,approved
4435,4435,"28307,12",auto,"0,0388",48,6/20/2022,approved
4436,4436,"44496,18",personal,"0,0304",24,2/22/2022,approved
4437,4437,"11026,24",personal,"0,0023",36,1/22/2020,closed
4438,4438,"41214,03",mortgage,"0,0201",60,03.01.2021,approved
4439,4439,"14006,05",personal,"0,0599",12,9/17/2020,approved
4440,4440,"33372,58",personal,"0,0496",12,8/20/2021,rejected
4441,4441,"12941,93",auto,"0,0448",48,03.10.2021,approved
4442,4442,"6613,9",personal,"0,0267",36,04.10.2021,approved
4443,4443,"33537,14",mortgage,"0,0421",36,12/14/2020,closed
4444,4444,"30149,52",auto,"0,0053",12,02.06.2021,approved
4445,4445,"20672,69",auto,"0,0436",60,05.10.2022,rejected
4446,4446,"2797,44",personal,"0,0246",48,8/31/2021,rejected
4447,4447,"24288,68",mortgage,"0,0083",48,2/13/2022,rejected
4448,4448,"8286,62",mortgage,"0,0532",36,9/21/2022,approved
4449,4449,"18614,11",personal,"0,0156",48,03.08.2020,rejected
4450,4450,"29723,7",mortgage,"0,0564",24,1/26/2020,closed
4451,4451,"47028,27",personal,"0,0072",36,2/28/2020,approved
4452,4452,"26054,29",personal,"0,0510",12,3/17/2020,closed
4453,4453,"10544,37",auto,"0,0391",48,7/21/2020,approved
4454,4454,"47365,09",personal,"0,0201",36,02.03.2020,approved
4455,4455,"2269,59",mortgage,"0,0334",60,9/26/2021,closed
4456,4456,"32498,19",auto,"0,0270",60,3/25/2020,approved
4457,4457,"13857,21",personal,"0,0586",24,7/20/2022,closed
4458,4458,38118,mortgage,"0,0577",12,07.12.2020,rejected
4459,4459,"17229,94",auto,"0,0395",60,12/17/2020,closed
4460,4460,"22008,58",auto,"0,0195",36,8/18/2022,approved
4461,4461,"38750,42",auto,"0,0515",48,12/18/2020,rejected
4462,4462,"44993,11",auto,"0,0547",60,4/27/2022,approved
4463,4463,"9945,12",personal,"0,0386",60,10/20/2020,approved
4464,4464,"15518,33",personal,"0,0173",24,02.08.2022,closed
4465,4465,"1211,91",mortgage,"0,0566",48,6/15/2022,rejected
4466,4466,"42972,01",mortgage,"0,0376",48,1/19/2020,rejected
4467,4467,"47409,28",personal,"0,0352",60,02.03.2020,closed
4468,4468,"14692,84",personal,"0,0292",48,4/18/2021,rejected
4469,4469,"19843,2",auto,"0,0255",12,2/17/2022,approved
4470,4470,"22018,87",auto,"0,0391",12,11/19/2020,approved
4471,4471,"21077,84",auto,"0,0448",60,08.04.2022,rejected
4472,4472,"20250,89",auto,"0,0543",60,01.07.2022,rejected
4473,4473,"24317,86",mortgage,"0,0412",12,11/19/2021,closed
4474,4474,"8535,4",mortgage,"0,0262",48,2/19/2021,closed
4475,4475,"3826,32",mortgage,"0,0074",24,3/17/2020,approved
4476,4476,"36452,8",personal,"0,0080",24,8/20/2022,approved
4477,4477,"42481,73",auto,"0,0136",24,10/19/2021,approved
4478,4478,"40699,45",personal,"0,0584",48,4/15/2022,closed
4479,4479,"31704,7",auto,"0,0575",24,9/30/2021,closed
4480,4480,"48471,75",personal,"0,0123",12,9/14/2022,rejected
4481,4481,"1075,61",auto,"0,0430",48,5/13/2020,closed
4482,4482,"16657,57",personal,"0,0143",12,1/30/2022,approved
4483,4483,"16190,79",mortgage,"0,0010",48,8/23/2020,approved
4484,4484,"18133,97",personal,"0,0518",24,6/20/2020,closed
4485,4485,"40199,49",personal,"0,0535",24,6/23/2021,approved
4486,4486,"18223,33",personal,"0,0316",60,10.10.2021,rejected
4487,4487,"26827,1",personal,"0,0287",36,8/20/2022,approved
4488,4488,"31083,05",personal,"0,0180",12,3/31/2022,rejected
4489,4489,"42423,78",mortgage,"0,0105",24,08.12.2020,approved
4490,4490,"31177,22",mortgage,"0,0292",48,1/19/2020,closed
4491,4491,"19684,02",mortgage,"0,0361",60,05.10.2020,rejected
4492,4492,"35042,37",auto,"0,0419",12,02.12.2022,rejected
4493,4493,"26261,24",personal,"0,0389",24,04.11.2020,closed
4494,4494,"26891,71",auto,"0,0189",60,4/21/2021,rejected
